,stationName,parameters,value,datetime_UTC,localDateTime,unit,longitude,latitude
912,Bhaktpur ,pm25,34.7,2019-07-25 00:38:52,2019-07-25 06:23:52,µg/m3,85.417528,27.673762
913,Bhaktpur ,pm25,42.1,2019-07-25 00:50:39,2019-07-25 06:35:39,µg/m3,85.417528,27.673762
914,Bhaktpur ,pm25,37.5,2019-07-25 01:06:40,2019-07-25 06:51:40,µg/m3,85.417528,27.673762
915,Bhaktpur ,pm25,35.4,2019-07-25 01:21:33,2019-07-25 07:06:33,µg/m3,85.417528,27.673762
916,Bhaktpur ,pm25,34.9,2019-07-25 01:35:50,2019-07-25 07:20:50,µg/m3,85.417528,27.673762
917,Bhaktpur ,pm25,38.0,2019-07-25 01:40:37,2019-07-25 07:25:37,µg/m3,85.417528,27.673762
918,Bhaktpur ,pm25,32.9,2019-07-25 01:56:48,2019-07-25 07:41:48,µg/m3,85.417528,27.673762
919,Bhaktpur ,pm25,31.5,2019-07-25 02:10:21,2019-07-25 07:55:21,µg/m3,85.417528,27.673762
920,Bhaktpur ,pm25,50.4,2019-07-25 02:15:40,2019-07-25 08:00:40,µg/m3,85.417528,27.673762
921,Bhaktpur ,pm25,50.3,2019-07-25 02:25:58,2019-07-25 08:10:58,µg/m3,85.417528,27.673762
922,Bhaktpur ,pm25,38.8,2019-07-25 02:40:52,2019-07-25 08:25:52,µg/m3,85.417528,27.673762
923,Bhaktpur ,pm25,43.2,2019-07-25 02:45:44,2019-07-25 08:30:44,µg/m3,85.417528,27.673762
924,Bhaktpur ,pm25,161.1,2019-07-25 02:55:25,2019-07-25 08:40:25,µg/m3,85.417528,27.673762
925,Bhaktpur ,pm25,74.1,2019-07-25 03:10:50,2019-07-25 08:55:50,µg/m3,85.417528,27.673762
926,Bhaktpur ,pm25,84.9,2019-07-25 03:15:34,2019-07-25 09:00:34,µg/m3,85.417528,27.673762
927,Bhaktpur ,pm25,81.1,2019-07-25 03:25:36,2019-07-25 09:10:36,µg/m3,85.417528,27.673762
928,Bhaktpur ,pm25,105.5,2019-07-25 03:40:48,2019-07-25 09:25:48,µg/m3,85.417528,27.673762
929,Bhaktpur ,pm25,83.2,2019-07-25 03:45:22,2019-07-25 09:30:22,µg/m3,85.417528,27.673762
930,Bhaktpur ,pm25,80.0,2019-07-25 03:55:37,2019-07-25 09:40:37,µg/m3,85.417528,27.673762
931,Bhaktpur ,pm25,104.8,2019-07-25 04:10:31,2019-07-25 09:55:31,µg/m3,85.417528,27.673762
932,Bhaktpur ,pm25,81.7,2019-07-25 04:20:25,2019-07-25 10:05:25,µg/m3,85.417528,27.673762
933,Bhaktpur ,pm25,92.2,2019-07-25 04:25:51,2019-07-25 10:10:51,µg/m3,85.417528,27.673762
934,Bhaktpur ,pm25,79.7,2019-07-25 04:40:58,2019-07-25 10:25:58,µg/m3,85.417528,27.673762
935,Bhaktpur ,pm25,75.9,2019-07-25 04:50:41,2019-07-25 10:35:41,µg/m3,85.417528,27.673762
936,Bhaktpur ,pm25,113.2,2019-07-25 04:55:39,2019-07-25 10:40:39,µg/m3,85.417528,27.673762
937,Bhaktpur ,pm25,101.7,2019-07-25 05:10:59,2019-07-25 10:55:59,µg/m3,85.417528,27.673762
938,Bhaktpur ,pm25,109.9,2019-07-25 05:20:21,2019-07-25 11:05:21,µg/m3,85.417528,27.673762
939,Bhaktpur ,pm25,141.4,2019-07-25 05:25:29,2019-07-25 11:10:29,µg/m3,85.417528,27.673762
940,Bhaktpur ,pm25,89.4,2019-07-25 05:37:35,2019-07-25 11:22:35,µg/m3,85.417528,27.673762
941,Bhaktpur ,pm25,108.6,2019-07-25 05:50:36,2019-07-25 11:35:36,µg/m3,85.417528,27.673762
942,Bhaktpur ,pm25,120.1,2019-07-25 06:00:27,2019-07-25 11:45:27,µg/m3,85.417528,27.673762
943,Bhaktpur ,pm25,78.9,2019-07-25 06:10:53,2019-07-25 11:55:53,µg/m3,85.417528,27.673762
944,Bhaktpur ,pm25,65.2,2019-07-25 06:20:46,2019-07-25 12:05:46,µg/m3,85.417528,27.673762
945,Bhaktpur ,pm25,125.4,2019-07-25 06:25:58,2019-07-25 12:10:58,µg/m3,85.417528,27.673762
946,Bhaktpur ,pm25,128.7,2019-07-25 06:40:50,2019-07-25 12:25:50,µg/m3,85.417528,27.673762
947,Bhaktpur ,pm25,112.8,2019-07-25 06:50:49,2019-07-25 12:35:49,µg/m3,85.417528,27.673762
948,Bhaktpur ,pm25,115.3,2019-07-25 06:55:51,2019-07-25 12:40:51,µg/m3,85.417528,27.673762
949,Bhaktpur ,pm25,93.7,2019-07-25 07:10:40,2019-07-25 12:55:40,µg/m3,85.417528,27.673762
950,Bhaktpur ,pm25,92.3,2019-07-25 07:20:26,2019-07-25 13:05:26,µg/m3,85.417528,27.673762
951,Bhaktpur ,pm25,79.2,2019-07-25 07:25:52,2019-07-25 13:10:52,µg/m3,85.417528,27.673762
952,Bhaktpur ,pm25,70.5,2019-07-25 07:40:48,2019-07-25 13:25:48,µg/m3,85.417528,27.673762
953,Bhaktpur ,pm25,82.4,2019-07-25 07:50:57,2019-07-25 13:35:57,µg/m3,85.417528,27.673762
954,Bhaktpur ,pm25,71.8,2019-07-25 08:10:39,2019-07-25 13:55:39,µg/m3,85.417528,27.673762
955,Bhaktpur ,pm25,59.4,2019-07-25 08:20:49,2019-07-25 14:05:49,µg/m3,85.417528,27.673762
956,Bhaktpur ,pm25,55.4,2019-07-25 08:25:31,2019-07-25 14:10:31,µg/m3,85.417528,27.673762
957,Bhaktpur ,pm25,69.8,2019-07-25 08:40:43,2019-07-25 14:25:43,µg/m3,85.417528,27.673762
958,Bhaktpur ,pm25,50.4,2019-07-25 08:50:39,2019-07-25 14:35:39,µg/m3,85.417528,27.673762
959,Bhaktpur ,pm25,68.8,2019-07-25 09:00:32,2019-07-25 14:45:32,µg/m3,85.417528,27.673762
960,Bhaktpur ,pm25,77.5,2019-07-25 09:10:46,2019-07-25 14:55:46,µg/m3,85.417528,27.673762
961,Bhaktpur ,pm25,101.2,2019-07-25 09:20:31,2019-07-25 15:05:31,µg/m3,85.417528,27.673762
962,Bhaktpur ,pm25,112.2,2019-07-25 09:30:36,2019-07-25 15:15:36,µg/m3,85.417528,27.673762
963,Bhaktpur ,pm25,73.8,2019-07-25 09:40:52,2019-07-25 15:25:52,µg/m3,85.417528,27.673762
964,Bhaktpur ,pm25,59.0,2019-07-25 09:50:51,2019-07-25 15:35:51,µg/m3,85.417528,27.673762
965,Bhaktpur ,pm25,82.8,2019-07-25 10:00:25,2019-07-25 15:45:25,µg/m3,85.417528,27.673762
966,Bhaktpur ,pm25,107.4,2019-07-25 10:10:39,2019-07-25 15:55:39,µg/m3,85.417528,27.673762
967,Bhaktpur ,pm25,79.1,2019-07-25 10:20:47,2019-07-25 16:05:47,µg/m3,85.417528,27.673762
968,Bhaktpur ,pm25,72.0,2019-07-25 10:30:27,2019-07-25 16:15:27,µg/m3,85.417528,27.673762
969,Bhaktpur ,pm25,75.7,2019-07-25 10:40:30,2019-07-25 16:25:30,µg/m3,85.417528,27.673762
970,Bhaktpur ,pm25,87.9,2019-07-25 10:50:58,2019-07-25 16:35:58,µg/m3,85.417528,27.673762
971,Bhaktpur ,pm25,73.7,2019-07-25 11:00:26,2019-07-25 16:45:26,µg/m3,85.417528,27.673762
972,Bhaktpur ,pm25,85.2,2019-07-25 11:10:40,2019-07-25 16:55:40,µg/m3,85.417528,27.673762
973,Bhaktpur ,pm25,70.7,2019-07-25 11:20:21,2019-07-25 17:05:21,µg/m3,85.417528,27.673762
974,Bhaktpur ,pm25,75.7,2019-07-25 11:30:52,2019-07-25 17:15:52,µg/m3,85.417528,27.673762
975,Bhaktpur ,pm25,74.6,2019-07-25 12:00:48,2019-07-25 17:45:48,µg/m3,85.417528,27.673762
976,Bhaktpur ,pm25,81.4,2019-07-25 12:10:21,2019-07-25 17:55:21,µg/m3,85.417528,27.673762
977,Bhaktpur ,pm25,82.0,2019-07-25 12:20:42,2019-07-25 18:05:42,µg/m3,85.417528,27.673762
978,Bhaktpur ,pm25,81.0,2019-07-25 12:30:55,2019-07-25 18:15:55,µg/m3,85.417528,27.673762
979,Bhaktpur ,pm25,70.5,2019-07-25 12:40:30,2019-07-25 18:25:30,µg/m3,85.417528,27.673762
980,Bhaktpur ,pm25,74.7,2019-07-25 12:50:48,2019-07-25 18:35:48,µg/m3,85.417528,27.673762
981,Bhaktpur ,pm25,94.4,2019-07-25 13:00:24,2019-07-25 18:45:24,µg/m3,85.417528,27.673762
982,Bhaktpur ,pm25,80.9,2019-07-25 13:10:53,2019-07-25 18:55:53,µg/m3,85.417528,27.673762
983,Bhaktpur ,pm25,95.3,2019-07-25 13:20:47,2019-07-25 19:05:47,µg/m3,85.417528,27.673762
984,Bhaktpur ,pm25,86.0,2019-07-25 13:30:51,2019-07-25 19:15:51,µg/m3,85.417528,27.673762
985,Bhaktpur ,pm25,88.3,2019-07-25 13:40:31,2019-07-25 19:25:31,µg/m3,85.417528,27.673762
986,Bhaktpur ,pm25,89.5,2019-07-25 13:50:45,2019-07-25 19:35:45,µg/m3,85.417528,27.673762
987,Bhaktpur ,pm25,92.7,2019-07-25 14:00:52,2019-07-25 19:45:52,µg/m3,85.417528,27.673762
988,Bhaktpur ,pm25,90.6,2019-07-25 14:10:38,2019-07-25 19:55:38,µg/m3,85.417528,27.673762
989,Bhaktpur ,pm25,81.2,2019-07-25 14:20:48,2019-07-25 20:05:48,µg/m3,85.417528,27.673762
990,Bhaktpur ,pm25,94.5,2019-07-25 14:30:37,2019-07-25 20:15:37,µg/m3,85.417528,27.673762
991,Bhaktpur ,pm25,100.5,2019-07-25 14:40:24,2019-07-25 20:25:24,µg/m3,85.417528,27.673762
992,Bhaktpur ,pm25,97.8,2019-07-25 14:50:30,2019-07-25 20:35:30,µg/m3,85.417528,27.673762
993,Bhaktpur ,pm25,127.3,2019-07-25 15:00:30,2019-07-25 20:45:30,µg/m3,85.417528,27.673762
994,Bhaktpur ,pm25,122.4,2019-07-25 15:20:33,2019-07-25 21:05:33,µg/m3,85.417528,27.673762
995,Bhaktpur ,pm25,85.3,2019-07-25 15:30:55,2019-07-25 21:15:55,µg/m3,85.417528,27.673762
996,Bhaktpur ,pm25,117.1,2019-07-25 15:40:57,2019-07-25 21:25:57,µg/m3,85.417528,27.673762
997,Bhaktpur ,pm25,89.7,2019-07-25 15:45:57,2019-07-25 21:30:57,µg/m3,85.417528,27.673762
998,Bhaktpur ,pm25,123.0,2019-07-25 15:56:54,2019-07-25 21:41:54,µg/m3,85.417528,27.673762
999,Bhaktpur ,pm25,82.8,2019-07-25 16:10:26,2019-07-25 21:55:26,µg/m3,85.417528,27.673762
1000,Bhaktpur ,pm25,92.4,2019-07-25 16:20:27,2019-07-25 22:05:27,µg/m3,85.417528,27.673762
1001,Bhaktpur ,pm25,98.1,2019-07-25 16:25:53,2019-07-25 22:10:53,µg/m3,85.417528,27.673762
1002,Bhaktpur ,pm25,91.3,2019-07-25 16:40:22,2019-07-25 22:25:22,µg/m3,85.417528,27.673762
1003,Bhaktpur ,pm25,111.0,2019-07-25 16:50:25,2019-07-25 22:35:25,µg/m3,85.417528,27.673762
1004,Bhaktpur ,pm25,106.8,2019-07-25 17:00:48,2019-07-25 22:45:48,µg/m3,85.417528,27.673762
1005,Bhaktpur ,pm25,102.9,2019-07-25 17:10:49,2019-07-25 22:55:49,µg/m3,85.417528,27.673762
1006,Bhaktpur ,pm25,109.9,2019-07-25 17:20:20,2019-07-25 23:05:20,µg/m3,85.417528,27.673762
1007,Bhaktpur ,pm25,140.0,2019-07-25 17:30:24,2019-07-25 23:15:24,µg/m3,85.417528,27.673762
1008,Bhaktpur ,pm25,100.1,2019-07-25 17:40:26,2019-07-25 23:25:26,µg/m3,85.417528,27.673762
1009,Bhaktpur ,pm25,92.1,2019-07-25 17:50:42,2019-07-25 23:35:42,µg/m3,85.417528,27.673762
1010,Bhaktpur ,pm25,90.8,2019-07-25 18:00:24,2019-07-25 23:45:24,µg/m3,85.417528,27.673762
1011,Bhaktpur ,pm25,92.3,2019-07-25 18:10:39,2019-07-25 23:55:39,µg/m3,85.417528,27.673762
1012,Bhaktpur ,pm25,92.9,2019-07-25 18:15:42,2019-07-26 00:00:42,µg/m3,85.417528,27.673762
1013,Bhaktpur ,pm25,95.8,2019-07-25 18:30:33,2019-07-26 00:15:33,µg/m3,85.417528,27.673762
1014,Bhaktpur ,pm25,95.9,2019-07-25 18:35:58,2019-07-26 00:20:58,µg/m3,85.417528,27.673762
1015,Bhaktpur ,pm25,92.8,2019-07-25 18:50:38,2019-07-26 00:35:38,µg/m3,85.417528,27.673762
1016,Bhaktpur ,pm25,93.2,2019-07-25 19:10:55,2019-07-26 00:55:55,µg/m3,85.417528,27.673762
1017,Bhaktpur ,pm25,95.0,2019-07-25 19:20:32,2019-07-26 01:05:32,µg/m3,85.417528,27.673762
1018,Bhaktpur ,pm25,95.3,2019-07-25 19:25:54,2019-07-26 01:10:54,µg/m3,85.417528,27.673762
1019,Bhaktpur ,pm25,97.1,2019-07-25 19:40:41,2019-07-26 01:25:41,µg/m3,85.417528,27.673762
1020,Bhaktpur ,pm25,105.0,2019-07-25 19:50:46,2019-07-26 01:35:46,µg/m3,85.417528,27.673762
1021,Bhaktpur ,pm25,69.0,2019-07-25 20:10:47,2019-07-26 01:55:47,µg/m3,85.417528,27.673762
1022,Bhaktpur ,pm25,65.6,2019-07-25 20:20:53,2019-07-26 02:05:53,µg/m3,85.417528,27.673762
1023,Bhaktpur ,pm25,64.5,2019-07-25 20:25:30,2019-07-26 02:10:30,µg/m3,85.417528,27.673762
1024,Bhaktpur ,pm25,59.3,2019-07-25 20:40:56,2019-07-26 02:25:56,µg/m3,85.417528,27.673762
1025,Bhaktpur ,pm25,58.6,2019-07-25 21:00:27,2019-07-26 02:45:27,µg/m3,85.417528,27.673762
1026,Bhaktpur ,pm25,59.9,2019-07-25 21:05:33,2019-07-26 02:50:33,µg/m3,85.417528,27.673762
1027,Bhaktpur ,pm25,60.8,2019-07-25 21:20:35,2019-07-26 03:05:35,µg/m3,85.417528,27.673762
1028,Bhaktpur ,pm25,61.4,2019-07-25 21:38:38,2019-07-26 03:23:38,µg/m3,85.417528,27.673762
1029,Bhaktpur ,pm25,47.2,2019-07-25 21:45:55,2019-07-26 03:30:55,µg/m3,85.417528,27.673762
1030,Bhaktpur ,pm25,44.5,2019-07-25 22:03:43,2019-07-26 03:48:43,µg/m3,85.417528,27.673762
1031,Bhaktpur ,pm25,46.6,2019-07-25 22:15:26,2019-07-26 04:00:26,µg/m3,85.417528,27.673762
1032,Bhaktpur ,pm25,43.9,2019-07-25 22:30:49,2019-07-26 04:15:49,µg/m3,85.417528,27.673762
1033,Bhaktpur ,pm25,41.2,2019-07-25 22:45:25,2019-07-26 04:30:25,µg/m3,85.417528,27.673762
1034,Bhaktpur ,pm25,42.0,2019-07-25 23:05:41,2019-07-26 04:50:41,µg/m3,85.417528,27.673762
1035,Bhaktpur ,pm25,42.6,2019-07-25 23:21:55,2019-07-26 05:06:55,µg/m3,85.417528,27.673762
1036,Bhaktpur ,pm25,39.7,2019-07-25 23:35:20,2019-07-26 05:20:20,µg/m3,85.417528,27.673762
1037,Bhaktpur ,pm25,40.4,2019-07-25 23:40:25,2019-07-26 05:25:25,µg/m3,85.417528,27.673762
1038,Bhaktpur ,pm25,40.2,2019-07-26 00:00:57,2019-07-26 05:45:57,µg/m3,85.417528,27.673762
1039,Bhaktpur ,pm25,60.5,2019-07-26 00:20:48,2019-07-26 06:05:48,µg/m3,85.417528,27.673762
1040,Bhaktpur ,pm25,61.8,2019-07-26 00:35:37,2019-07-26 06:20:37,µg/m3,85.417528,27.673762
1041,Bhaktpur ,pm25,63.5,2019-07-26 00:50:38,2019-07-26 06:35:38,µg/m3,85.417528,27.673762
1042,Bhaktpur ,pm25,51.8,2019-07-26 01:00:34,2019-07-26 06:45:34,µg/m3,85.417528,27.673762
1043,Bhaktpur ,pm25,60.9,2019-07-26 01:05:21,2019-07-26 06:50:21,µg/m3,85.417528,27.673762
1044,Bhaktpur ,pm25,58.4,2019-07-26 01:15:57,2019-07-26 07:00:57,µg/m3,85.417528,27.673762
1045,Bhaktpur ,pm25,61.4,2019-07-26 01:30:48,2019-07-26 07:15:48,µg/m3,85.417528,27.673762
1046,Bhaktpur ,pm25,59.3,2019-07-26 01:35:20,2019-07-26 07:20:20,µg/m3,85.417528,27.673762
1047,Bhaktpur ,pm25,73.3,2019-07-26 01:50:39,2019-07-26 07:35:39,µg/m3,85.417528,27.673762
1048,Bhaktpur ,pm25,45.4,2019-07-26 02:00:34,2019-07-26 07:45:34,µg/m3,85.417528,27.673762
1049,Bhaktpur ,pm25,109.1,2019-07-26 02:05:54,2019-07-26 07:50:54,µg/m3,85.417528,27.673762
1050,Bhaktpur ,pm25,87.8,2019-07-26 02:15:32,2019-07-26 08:00:32,µg/m3,85.417528,27.673762
1051,Bhaktpur ,pm25,88.6,2019-07-26 02:30:42,2019-07-26 08:15:42,µg/m3,85.417528,27.673762
1052,Bhaktpur ,pm25,73.5,2019-07-26 02:50:58,2019-07-26 08:35:58,µg/m3,85.417528,27.673762
1053,Bhaktpur ,pm25,76.9,2019-07-26 03:00:37,2019-07-26 08:45:37,µg/m3,85.417528,27.673762
1054,Bhaktpur ,pm25,82.8,2019-07-26 03:05:49,2019-07-26 08:50:49,µg/m3,85.417528,27.673762
1055,Bhaktpur ,pm25,88.0,2019-07-26 03:20:42,2019-07-26 09:05:42,µg/m3,85.417528,27.673762
1056,Bhaktpur ,pm25,85.4,2019-07-26 03:30:49,2019-07-26 09:15:49,µg/m3,85.417528,27.673762
1057,Bhaktpur ,pm25,81.9,2019-07-26 03:35:25,2019-07-26 09:20:25,µg/m3,85.417528,27.673762
1058,Bhaktpur ,pm25,52.1,2019-07-26 03:45:46,2019-07-26 09:30:46,µg/m3,85.417528,27.673762
1059,Bhaktpur ,pm25,70.0,2019-07-26 04:10:45,2019-07-26 09:55:45,µg/m3,85.417528,27.673762
1060,Bhaktpur ,pm25,70.1,2019-07-26 04:15:22,2019-07-26 10:00:22,µg/m3,85.417528,27.673762
1061,Bhaktpur ,pm25,118.1,2019-07-26 04:30:27,2019-07-26 10:15:27,µg/m3,85.417528,27.673762
1062,Bhaktpur ,pm25,117.9,2019-07-26 04:35:30,2019-07-26 10:20:30,µg/m3,85.417528,27.673762
1063,Bhaktpur ,pm25,21.3,2019-07-26 04:45:25,2019-07-26 10:30:25,µg/m3,85.417528,27.673762
1064,Bhaktpur ,pm25,63.0,2019-07-26 05:00:44,2019-07-26 10:45:44,µg/m3,85.417528,27.673762
1065,Bhaktpur ,pm25,33.4,2019-07-26 05:30:56,2019-07-26 11:15:56,µg/m3,85.417528,27.673762
1066,Bhaktpur ,pm25,36.2,2019-07-26 05:40:35,2019-07-26 11:25:35,µg/m3,85.417528,27.673762
1067,Bhaktpur ,pm25,22.6,2019-07-26 05:45:52,2019-07-26 11:30:52,µg/m3,85.417528,27.673762
1068,Bhaktpur ,pm25,31.2,2019-07-26 06:00:50,2019-07-26 11:45:50,µg/m3,85.417528,27.673762
1069,Bhaktpur ,pm25,30.7,2019-07-26 06:05:48,2019-07-26 11:50:48,µg/m3,85.417528,27.673762
1070,Bhaktpur ,pm25,28.4,2019-07-26 06:15:27,2019-07-26 12:00:27,µg/m3,85.417528,27.673762
1071,Bhaktpur ,pm25,3.7,2019-07-26 06:30:30,2019-07-26 12:15:30,µg/m3,85.417528,27.673762
1072,Bhaktpur ,pm25,13.3,2019-07-26 06:40:41,2019-07-26 12:25:41,µg/m3,85.417528,27.673762
1073,Bhaktpur ,pm25,13.1,2019-07-26 06:45:40,2019-07-26 12:30:40,µg/m3,85.417528,27.673762
1074,Bhaktpur ,pm25,12.7,2019-07-26 07:00:43,2019-07-26 12:45:43,µg/m3,85.417528,27.673762
1075,Bhaktpur ,pm25,10.6,2019-07-26 07:10:35,2019-07-26 12:55:35,µg/m3,85.417528,27.673762
0,Dang,pm25,20.2,2019-07-18 18:19:00,2019-07-19 00:04:00,µg/m3,82.5346,27.9914
1,Dang,pm25,20.0,2019-07-18 18:29:00,2019-07-19 00:14:00,µg/m3,82.5346,27.9914
2,Dang,pm25,20.4,2019-07-18 18:39:00,2019-07-19 00:24:00,µg/m3,82.5346,27.9914
3,Dang,pm25,19.1,2019-07-18 18:49:00,2019-07-19 00:34:00,µg/m3,82.5346,27.9914
4,Dang,pm25,18.8,2019-07-18 18:57:00,2019-07-19 00:42:00,µg/m3,82.5346,27.9914
5,Dang,pm25,18.4,2019-07-18 19:09:00,2019-07-19 00:54:00,µg/m3,82.5346,27.9914
6,Dang,pm25,19.5,2019-07-18 19:18:00,2019-07-19 01:03:00,µg/m3,82.5346,27.9914
7,Dang,pm25,18.5,2019-07-18 19:29:00,2019-07-19 01:14:00,µg/m3,82.5346,27.9914
8,Dang,pm25,20.1,2019-07-18 19:37:00,2019-07-19 01:22:00,µg/m3,82.5346,27.9914
9,Dang,pm25,18.7,2019-07-18 19:48:00,2019-07-19 01:33:00,µg/m3,82.5346,27.9914
10,Dang,pm25,17.9,2019-07-18 19:59:00,2019-07-19 01:44:00,µg/m3,82.5346,27.9914
11,Dang,pm25,19.1,2019-07-18 20:09:00,2019-07-19 01:54:00,µg/m3,82.5346,27.9914
12,Dang,pm25,19.6,2019-07-18 20:19:00,2019-07-19 02:04:00,µg/m3,82.5346,27.9914
13,Dang,pm25,18.9,2019-07-18 20:29:00,2019-07-19 02:14:00,µg/m3,82.5346,27.9914
14,Dang,pm25,19.6,2019-07-18 20:39:00,2019-07-19 02:24:00,µg/m3,82.5346,27.9914
15,Dang,pm25,23.5,2019-07-18 20:48:00,2019-07-19 02:33:00,µg/m3,82.5346,27.9914
16,Dang,pm25,20.5,2019-07-18 20:59:00,2019-07-19 02:44:00,µg/m3,82.5346,27.9914
17,Dang,pm25,18.7,2019-07-18 21:09:00,2019-07-19 02:54:00,µg/m3,82.5346,27.9914
18,Dang,pm25,18.8,2019-07-18 21:17:00,2019-07-19 03:02:00,µg/m3,82.5346,27.9914
19,Dang,pm25,19.9,2019-07-18 21:47:00,2019-07-19 03:32:00,µg/m3,82.5346,27.9914
20,Dang,pm25,23.1,2019-07-18 21:59:00,2019-07-19 03:44:00,µg/m3,82.5346,27.9914
21,Dang,pm25,20.3,2019-07-18 22:09:00,2019-07-19 03:54:00,µg/m3,82.5346,27.9914
22,Dang,pm25,19.7,2019-07-18 22:17:00,2019-07-19 04:02:00,µg/m3,82.5346,27.9914
23,Dang,pm25,20.0,2019-07-18 22:29:00,2019-07-19 04:14:00,µg/m3,82.5346,27.9914
24,Dang,pm25,20.3,2019-07-18 22:39:00,2019-07-19 04:24:00,µg/m3,82.5346,27.9914
25,Dang,pm25,23.5,2019-07-18 22:47:00,2019-07-19 04:32:00,µg/m3,82.5346,27.9914
26,Dang,pm25,19.5,2019-07-18 22:59:00,2019-07-19 04:44:00,µg/m3,82.5346,27.9914
27,Dang,pm25,21.3,2019-07-18 23:09:00,2019-07-19 04:54:00,µg/m3,82.5346,27.9914
28,Dang,pm25,22.0,2019-07-18 23:17:00,2019-07-19 05:02:00,µg/m3,82.5346,27.9914
29,Dang,pm25,15.9,2019-07-18 23:29:00,2019-07-19 05:14:00,µg/m3,82.5346,27.9914
30,Dang,pm25,16.5,2019-07-18 23:39:00,2019-07-19 05:24:00,µg/m3,82.5346,27.9914
31,Dang,pm25,12.5,2019-07-18 23:47:00,2019-07-19 05:32:00,µg/m3,82.5346,27.9914
32,Dang,pm25,26.5,2019-07-19 00:09:00,2019-07-19 05:54:00,µg/m3,82.5346,27.9914
33,Dang,pm25,22.9,2019-07-19 00:18:00,2019-07-19 06:03:00,µg/m3,82.5346,27.9914
34,Dang,pm25,26.0,2019-07-19 00:29:00,2019-07-19 06:14:00,µg/m3,82.5346,27.9914
35,Dang,pm25,25.9,2019-07-19 00:39:00,2019-07-19 06:24:00,µg/m3,82.5346,27.9914
36,Dang,pm25,29.1,2019-07-19 00:48:00,2019-07-19 06:33:00,µg/m3,82.5346,27.9914
37,Dang,pm25,27.6,2019-07-19 00:59:00,2019-07-19 06:44:00,µg/m3,82.5346,27.9914
38,Dang,pm25,28.1,2019-07-19 01:09:00,2019-07-19 06:54:00,µg/m3,82.5346,27.9914
39,Dang,pm25,36.2,2019-07-19 01:18:00,2019-07-19 07:03:00,µg/m3,82.5346,27.9914
40,Dang,pm25,25.8,2019-07-19 01:27:00,2019-07-19 07:12:00,µg/m3,82.5346,27.9914
41,Dang,pm25,28.2,2019-07-19 01:39:00,2019-07-19 07:24:00,µg/m3,82.5346,27.9914
42,Dang,pm25,24.5,2019-07-19 01:48:00,2019-07-19 07:33:00,µg/m3,82.5346,27.9914
43,Dang,pm25,36.0,2019-07-19 01:59:00,2019-07-19 07:44:00,µg/m3,82.5346,27.9914
44,Dang,pm25,30.0,2019-07-19 02:09:00,2019-07-19 07:54:00,µg/m3,82.5346,27.9914
45,Dang,pm25,29.4,2019-07-19 02:18:00,2019-07-19 08:03:00,µg/m3,82.5346,27.9914
46,Dang,pm25,26.8,2019-07-19 02:29:00,2019-07-19 08:14:00,µg/m3,82.5346,27.9914
47,Dang,pm25,28.3,2019-07-19 02:39:00,2019-07-19 08:24:00,µg/m3,82.5346,27.9914
48,Dang,pm25,27.1,2019-07-19 02:48:00,2019-07-19 08:33:00,µg/m3,82.5346,27.9914
49,Dang,pm25,25.1,2019-07-19 02:59:00,2019-07-19 08:44:00,µg/m3,82.5346,27.9914
50,Dang,pm25,23.0,2019-07-19 03:09:00,2019-07-19 08:54:00,µg/m3,82.5346,27.9914
51,Dang,pm25,22.1,2019-07-19 03:18:00,2019-07-19 09:03:00,µg/m3,82.5346,27.9914
52,Dang,pm25,22.2,2019-07-19 03:29:00,2019-07-19 09:14:00,µg/m3,82.5346,27.9914
53,Dang,pm25,22.5,2019-07-19 03:39:00,2019-07-19 09:24:00,µg/m3,82.5346,27.9914
54,Dang,pm25,22.9,2019-07-19 03:48:00,2019-07-19 09:33:00,µg/m3,82.5346,27.9914
55,Dang,pm25,22.3,2019-07-19 03:59:00,2019-07-19 09:44:00,µg/m3,82.5346,27.9914
56,Dang,pm25,22.6,2019-07-19 04:09:00,2019-07-19 09:54:00,µg/m3,82.5346,27.9914
57,Dang,pm25,28.6,2019-07-19 04:18:00,2019-07-19 10:03:00,µg/m3,82.5346,27.9914
58,Dang,pm25,24.8,2019-07-19 04:29:00,2019-07-19 10:14:00,µg/m3,82.5346,27.9914
59,Dang,pm25,21.8,2019-07-19 04:39:00,2019-07-19 10:24:00,µg/m3,82.5346,27.9914
60,Dang,pm25,20.4,2019-07-19 04:49:00,2019-07-19 10:34:00,µg/m3,82.5346,27.9914
61,Dang,pm25,16.3,2019-07-19 04:57:00,2019-07-19 10:42:00,µg/m3,82.5346,27.9914
62,Dang,pm25,15.1,2019-07-19 05:09:00,2019-07-19 10:54:00,µg/m3,82.5346,27.9914
63,Dang,pm25,13.3,2019-07-19 05:19:00,2019-07-19 11:04:00,µg/m3,82.5346,27.9914
64,Dang,pm25,12.8,2019-07-19 05:27:00,2019-07-19 11:12:00,µg/m3,82.5346,27.9914
65,Dang,pm25,16.1,2019-07-19 05:39:00,2019-07-19 11:24:00,µg/m3,82.5346,27.9914
66,Dang,pm25,17.7,2019-07-19 05:49:00,2019-07-19 11:34:00,µg/m3,82.5346,27.9914
67,Dang,pm25,16.3,2019-07-19 05:57:00,2019-07-19 11:42:00,µg/m3,82.5346,27.9914
68,Dang,pm25,19.4,2019-07-19 06:09:00,2019-07-19 11:54:00,µg/m3,82.5346,27.9914
